CompanyName,MarketCap,EmployeesTotalAmount
HDFC,68.936,NAN
AON,64.758,NAN
RECKITT BENCKISER GROUP,54.780,NAN
BAJAJ FINANCE,63.560,NAN
FREEPORT-MCMORAN,53.423,NAN
BANCO SANTANDER,63.883,NAN
"COINBASE GLOBAL, INC",67.832,NAN
AB VOLVO,56.225,NAN
VINCI,63.458,NAN
PERNOD RICARD,56.418,NAN
BOSTON SCIENTIFIC CORPORATION,64.287,NAN
SAUDI TELECOM COMPANY (STC),72.144,NAN
ANGLO AMERICAN,57.498,NAN
INFINEON TECHNOLOGIES AG,55.947,NAN
PJSC LUKOIL,55.821,NAN
SOFTBANK CORP.,63.618,NAN
GENERAL DYNAMICS CORPORATION,55.995,NAN
SCENTRE GROUP,10.700,NAN
NXP SEMICONDUCTORS,60.355,NAN
STATE BANK OF INDIA,53.704,NAN
RELX,58.323,NAN
XIAOMI CORPORATION,82.097,NAN
MACQUARIE GROUP,47.650,NAN
ILLUMINA,71.546,NAN
AUTODESK,68.224,NAN
LONZA GROUP,61.909,NAN
ANZ BANKING GROUP,60.181,NAN
EOG RESOURCES,39.422,NAN
CHINA TELECOM CORPORATION,59.710,NAN
WESTPAC BANKING CORPORATION,69.093,NAN
EMERSON ELECTRIC COMPANY,63.068,NAN
METLIFE,53.128,NAN
VERTEX PHARMACEUTICALS,51.961,NAN
SHANXI XINGHUACUN FEN WINE FACTORY,51.060,NAN
ING GROUP,53.954,NAN
HITACHI,54.345,NAN
HAPAG-LLOYD,40.048,NAN
CANADIAN IMPERIAL BANK OF COMMERCE,51.764,NAN
JOHNSON CONTROLS INTERNATIONAL,53.395,NAN
"YIHAI KERRY ARAWANA HOLDINGS CO., LTD",55.886,NAN
CANADIAN NATURAL RESOURCES,39.058,NAN
VERBUND AG,38.474,NAN
SIKA AG,50.743,NAN
EXELON CORPORATION,47.933,NAN
OPEN JOINT STOCK COMPANY OMZ,46.998,NAN
DOLLAR GENERAL CORPORATION,52.007,NAN
FIRST ABU DHABI BANK,50.500,NAN
PACIFICORP,61.343,NAN
THOMSON REUTERS CORPORATION,57.960,NAN
ADIDAS,69.940,NAN
EAST MONEY INFORMATION,49.209,NAN
MERCADOLIBRE,92.834,NAN
NINTENDO,58.231,NAN
BAYER,55.343,NAN
SAFRAN,54.464,NAN
LUZHOU LAOJIAO,40.027,NAN
MARRIOTT INTERNATIONAL,44.009,NAN
WIPRO,51.170,NAN
INTESA SANPAOLO,55.537,NAN
GREAT WALL MOTOR COMPANY,73.913,NAN
FAST RETAILING,68.150,NAN
LONDON STOCK EXCHANGE GROUP,55.704,NAN
HON HAI PRECISION INDUSTRY,55.404,NAN
BAIDU,54.652,NAN
CHUGAI PHARMACEUTICAL,65.402,NAN
SIMON PROPERTY GROUP,45.156,NAN
KEURIG DR PEPPER,50.562,NAN
S.F. HOLDING,40.051,NAN
IKEA,358,NAN
DSV PANALPINA,60.941,NAN
PING AN BANK,52.047,NAN
NATIONAL GRID TRANSCO,46.940,NAN
PALO ALTO NETWORKS,44.859,NAN
TE CONNECTIVITY,49.272,NAN
ENI S.P.A.,44.110,NAN
LUXSHARE PRECISION INDUSTRY,36.208,NAN
BHARTI AIRTEL,50.778,NAN
THE BANK OF NEW YORK MELLON CORPORATION,47.664,NAN
FORTINET,52.163,NAN
BIONTECH SE,79.834,NAN
HOYA CORPORATION,60.197,NAN
QATAR NATIONAL BANK,47.782,NAN
ZOOM VIDEO COMMUNICATIONS,86.019,NAN
ENTERPRISE PRODUCTS PARTNERS,48.647,NAN
BANK OF COMMUNICATIONS,47.967,NAN
JIANGSU HENGRUI MEDICINE,44.709,NAN
LLOYDS BANKING GROUP,43.652,NAN
HONDA MOTOR,52.753,NAN
MURATA MANUFACTURING,54.946,NAN
SYNOPSYS,50.979,NAN
WANHUA CHEMICAL GROUP,50.393,NAN
VMWARE,62.373,NAN
ORIENTAL LAND,49.349,NAN
KOTAK MAHINDRA BANK,48.370,NAN
AMERICAN INTERNATIONAL GROUP (AIG),46.660,NAN
IHS MARKIT,48.073,NAN
WUXI APPTEC,61.367,NAN
ACTIVISION BLIZZARD,64.060,NAN
MONSTER BEVERAGE CORPORATION,51.730,NAN
FIRST GULF BANK,NAN,NAN
SOUTHERN COPPER CORPORATION,48.387,NAN
NORDEA BANK ABP,49.772,NAN
PRUDENTIAL,54.470,NAN
SUMITOMO MITSUI FINANCIAL GROUP,48.103,NAN
CNOOC LIMITED,46.085,NAN
SCHLUMBERGER,39.212,NAN
AMPHENOL CORPORATION,45.839,NAN
IQVIA HOLDINGS,49.767,NAN
ROBLOX CORP,47.191,NAN
CITIC SECURITIES COMPANY,48.814,NAN
ROPER TECHNOLOGIES,50.949,NAN
PIONEER NATURAL RESOURCES COMPANY,36.513,NAN
KIMBERLY-CLARK CORPORATION,46.409,NAN
EQT AB (PUBL),50.965,NAN
XILINX,38.504,NAN
MITSUBISHI CORPORATION,44.754,NAN
TC ENERGY CORPORATION,46.497,NAN
EDEKA GROUP,NAN,NAN
WESFARMERS,48.639,NAN
BARCLAYS PLC,43.534,NAN
BCE (Bell Canada Enterprises),47.255,NAN
NEWMONT CORPORATION,46.341,NAN
3I GROUP,40.133,NAN
MMC NORILSK NICKEL,51.394,NAN
HCL TECHNOLOGIES,44.226,NAN
ORSTED A/S,67.699,NAN
HUMANA,52.110,NAN
IDEXX LABORATORIES,58.445,NAN
NIO INC,64.410,NAN
SAMSUNG BIOLOGICS,54.740,NAN
WALGREENS BOOTS ALLIANCE,43.898,NAN
PAYCHEX,41.190,NAN
MUYUAN FOODS,35.352,NAN
CREDIT AGRICOLE,44.696,NAN
CONSTELLATION BRANDS,40.707,NAN
GIVAUDAN SA,45.552,NAN
CADENCE DESIGN SYSTEMS,45.248,NAN
O'REILLY AUTOMOTIVE,40.963,NAN
ASIAN PAINTS,44.366,NAN
LULULEMON ATHLETICA,54.166,NAN
SPACEX,427,NAN
STRIPE,427,NAN
COGNIZANT TECHNOLOGY SOLUTIONS,40.292,NAN
ITOCHU CORPORATION,44.708,NAN
APTIV,41.169,NAN
KRAFT HEINZ COMPANY,44.030,NAN
DIGITAL REALTY TRUST,46.441,NAN
DEXCOM,51.221,NAN
MSCI,52.316,NAN
"COUPANG, INC.",51.998,NAN
MICROCHIP TECHNOLOGY,43.123,NAN
STMICROELECTRONICS,40.157,NAN
DOORDASH,64.681,NAN
AMERICAN ELECTRIC POWER COMPANY,44.807,NAN
FORTESCUE METALS GROUP,46.296,NAN
CHIPOTLE MEXICAN GRILL,53.474,NAN
TRAFIGURA,442,NAN
TRANE TECHNOLOGIES PLC,47.165,NAN
LINKEDIN,443,NAN
CARRIER GLOBAL,49.980,NAN
DATADOG,42.720,NAN
CENTENE CORPORATION,36.720,NAN
JARDINE MATHESON HOLDINGS,45.104,NAN
DELL TECHNOLOGIES,74.429,NAN
LG CHEM,50.469,NAN
SEMPRA ENERGY,42.266,NAN
PT BANK RAKYAT INDONESIA (PERSERO) TBK,33.383,NAN
T. ROWE PRICE GROUP,50.804,NAN
AGILENT TECHNOLOGIES,53.245,NAN
BAXTER INTERNATIONAL,38.103,NAN
DOW Inc,46.909,NAN
MARATHON PETROLEUM CORPORATION,37.826,NAN
WUXI BIOLOGICS (CAYMAN),64.339,NAN
GLOBAL PAYMENTS,47.775,NAN
COSCO SHIPPING HOLDINGS,45.027,NAN
PRUDENTIAL FINANCIAL,40.870,NAN
JARDINE STRATEGIC HOLDINGS,37.907,NAN
CROWDSTRIKE HOLDINGS,63.453,NAN
HAIER SMART HOME,39.285,NAN
SMC CORPORATION,42.861,NAN
MUNCHENER RUCKVERSICHERUNGS-GESELLSCHAFT,41.115,NAN
NU HOLDINGS LTD.,NAN,NAN
ALIGN TECHNOLOGY,56.108,NAN
L3HARRIS TECHNOLOGIES,46.822,NAN
DUPONT DE NEMOURS,38.717,NAN
TAKEDA PHARMACEUTICAL COMPANY,53.344,NAN
SVB FINANCIAL GROUP,32.822,NAN
VODAFONE GROUP,47.217,NAN
SPOTIFY TECHNOLOGY,44.842,NAN
EXPERIAN,41.303,NAN
MOTOROLA SOLUTIONS,41.410,NAN
REPUBLIC SERVICES,39.519,NAN
HILTON WORLDWIDE HOLDINGS,34.797,NAN
ALIMENTATION COUCHE-TARD,43.219,NAN
NAVER CORPORATION,57.129,NAN
Z HOLDINGS CORPORATION,49.641,NAN
VONOVIA SE,38.391,NAN
HP INC,35.725,NAN
FIAT CHRYSLER AUTOMOBILES,36.501,NAN
PARKER-HANNIFIN CORPORATION,38.300,NAN
BANCO BILBAO VIZCAYA ARGENTARIA,43.630,NAN
AUTOZONE,33.376,NAN
EBAY,49.885,NAN
APOLLO GLOBAL MANAGEMENT,14.080,NAN
GENERAL MILLS,35.049,NAN
SYSCO CORPORATION,40.787,NAN
CINTAS CORPORATION,40.751,NAN
FANUC CORPORATION,42.743,NAN
AFLAC,38.018,NAN
COMPASS GROUP,37.274,NAN
AVENUE SUPERMARTS,35.994,NAN
TWILIO,63.235,NAN
CRH PLC,41.660,NAN
HYUNDAI MOTOR COMPANY,42.512,NAN
TOKIO MARINE HOLDINGS,34.380,NAN
THE TRAVELERS COMPANIES,39.847,NAN
DANONE,47.706,NAN
DAIICHI SANKYO COMPANY,41.951,NAN
AMBEV,51.776,NAN
BANK OF NINGBO,30.055,NAN
KKR & CO,37.483,NAN
HEXAGON AB (PUBL),45.496,NAN
PARTNERS GROUP HOLDING AG,46.940,NAN
REALTY INCOME CORPORATION,28.192,NAN
THE HERSHEY COMPANY,36.613,NAN
INNER MONGOLIA YILI INDUSTRIAL GROUP,33.008,NAN
XPENG MOTORS,36.369,NAN
