CompanyName,MarketCap,EmployeesTotalAmount
Best Buy,18.98,NAN
Mid-America Apartment Communities,18.97,NAN
Wabtec,18.93,NAN
Kanzhun,18.88,NAN
"M3, Inc",18.85,NAN
Garmin,18.82,NAN
Sun Communities,18.81,NAN
Centrais Electricas Brasileiras,18.80,NAN
Legal & General,18.79,NAN
Nexon,18.76,NAN
SGS,18.76,NAN
Tsingtao,18.75,NAN
Align Technology,18.72,NAN
United Microelectronics,18.72,NAN
Monolithic Power Systems,18.70,NAN
POSCO,18.63,NAN
AES,18.60,NAN
Rollins,18.60,NAN
J. B. Hunt,18.60,NAN
George Weston,18.58,NAN
CLP Group,18.57,NAN
CP All,18.56,NAN
Formosa Plastics,18.56,NAN
West Pharmaceutical,18.56,NAN
CMS Energy,18.55,NAN
Chewy,18.52,NAN
Powergrid Corporation of India,18.52,NAN
Porsche SE,18.45,NAN
Eisai,18.35,NAN
Geberit,18.35,NAN
LPL Financial,18.33,NAN
ICON plc,18.32,NAN
Magna International,18.32,NAN
Advanced Info Service (AIS),18.32,NAN
Hong Kong and China Gas,18.30,NAN
Paycom,18.27,NAN
Wharf REIC,18.25,NAN
Darden Restaurants,18.23,NAN
Brookfield Renewable Partners,18.12,NAN
Kaō,18.12,NAN
Pinterest,18.10,NAN
Exor,18.06,NAN
Amcor,18.06,NAN
Tata Steel,18.02,NAN
Clorox,18.02,NAN
IDEX,18.01,NAN
Incyte,17.98,NAN
Ball Corporation,17.93,NAN
Icahn Enterprises,17.92,NAN
Hindustan Zinc,17.91,NAN
Nippon Steel,17.90,NAN
Henderson Land Development,17.88,NAN
KB Financial Group,17.87,NAN
Snam,17.85,NAN
Lasertec,17.80,NAN
ZTE,17.80,NAN
Alinma Bank,17.79,NAN
Danske Bank,17.79,NAN
Toyota Industries,17.78,NAN
Spotify,17.77,NAN
Kyocera,17.71,NAN
Guotai Junan Securities,17.68,NAN
Ubiquiti,17.66,NAN
Vantage Towers,17.64,NAN
Take 2 Interactive,17.62,NAN
Associated British Foods,17.61,NAN
SolarEdge,17.60,NAN
Saudi Arabian Fertilizer Company,17.57,NAN
Dollarama,17.54,NAN
Huatai Securities,17.54,NAN
Molina Healthcare,17.53,NAN
Power Corporation of Canada,17.51,NAN
Fresenius,17.48,NAN
Renesas Electronics,17.39,NAN
Royalty Pharma,17.36,NAN
Brown & Brown,17.35,NAN
Expeditors,17.33,NAN
MS&AD Insurance,17.31,NAN
W. P. Carey,17.29,NAN
Cooper Companies,17.29,NAN
China Merchants Securities,17.28,NAN
UCB,17.26,NAN
Blue Owl Capital,17.25,NAN
Nu Holdings,17.24,NAN
Live Nation,17.23,NAN
Publicis Groupe,17.23,NAN
Link REIT,17.19,NAN
Abiomed,17.18,NAN
3i Group,17.14,NAN
Marathon Oil,17.14,NAN
Abu Dhabi Commercial Bank (ADCB),17.14,NAN
Omnicom,17.14,NAN
Standard Bank Group,17.10,NAN
Cincinnati Financial,17.09,NAN
Shinhan Financial Group,17.07,NAN
Targa Resources,17.06,NAN
Fox Corporation,17.06,NAN
Chongqing Changan,17.05,NAN
CF Industries,17.05,NAN
Swiss Life,17.01,NAN
PKN Orlen,17.00,NAN
Otsuka Holdings,16.99,NAN
KeyCorp (KeyBank),16.96,NAN
Broadridge Financial Solutions,16.95,NAN
Santos,16.94,NAN
Etsy,16.92,NAN
Ajinomoto,16.91,NAN
Bolloré,16.91,NAN
Kubota,16.90,NAN
PerkinElmer,16.89,NAN
United Airlines Holdings,16.88,NAN
Ems-Chemie,16.86,NAN
Howmet Aerospace,16.85,NAN
Quest Diagnostics,16.84,NAN
China Communications Construction,16.81,NAN
OMV,16.81,NAN
Avangrid,16.77,NAN
Warner Music Group,16.77,NAN
Itaúsa,16.77,NAN
Tourmaline Oil,16.67,NAN
Hydro One,16.66,NAN
Texas Pacific Land Trust,16.62,NAN
Aeon,16.62,NAN
China Merchants Shekou Industrial Zone,16.59,NAN
Swedish Match,16.59,NAN
Expedia Group,16.55,NAN
Bank of Jiangsu,16.55,NAN
Tradeweb,16.54,NAN
J.M. Smucker Company,16.46,NAN
Campbell Soup,16.45,NAN
Mitsui Fudosan,16.44,NAN
Mitsubishi Estate,16.44,NAN
Rocket Companies,16.39,NAN
FMC,16.37,NAN
Bank of Nanjing,16.36,NAN
Skyworks Solutions,16.27,NAN
Coal India,16.21,NAN
Royal Caribbean,16.19,NAN
Atmos Energy,16.18,NAN
Check Point Software,16.17,NAN
Moncler,16.16,NAN
First Quantum Minerals,16.15,NAN
Hyundai Mobis,16.14,NAN
Rentokil Initial,16.12,NAN
FactSet,16.11,NAN
Swire Properties,16.06,NAN
Norsk Hydro,16.05,NAN
SBI Life Insurance,16.03,NAN
Swatch,16.03,NAN
HDFC Life,15.98,NAN
Terna,15.97,NAN
NVR,15.95,NAN
Jacobs Engineering,15.95,NAN
China Steel,15.88,NAN
Symrise,15.86,NAN
Asahi Group,15.83,NAN
Brookfield Infrastructure Partners,15.82,NAN
Avery Dennison,15.81,NAN
Snap,15.80,NAN
WSP Global,15.80,NAN
Teleperformance,15.78,NAN
The Mosaic Company,15.77,NAN
PChem (Petronas Chemicals Group),15.68,NAN
Coles Group,15.67,NAN
Suzuki Motor,15.64,NAN
LKQ Corporation,15.63,NAN
Sonova,15.62,NAN
BT Group,15.61,NAN
AerCap,15.61,NAN
Hai Di Lao Hot Pot,15.56,NAN
Zscaler,15.47,NAN
Formula One Group,15.46,NAN
Fairfax Financial,15.46,NAN
FICO,15.43,NAN
ASM International,15.36,NAN
Aviva,15.33,NAN
HubSpot,15.33,NAN
Pidilite,15.32,NAN
PTC,15.32,NAN
Philips,15.31,NAN
Abu Dhabi National Oil Company (ADNOC),15.31,NAN
Iron Mountain,15.30,NAN
Aristocrat,15.24,NAN
Tencent Music,15.23,NAN
Prada,15.18,NAN
MGM Resorts,15.18,NAN
Teradyne,15.17,NAN
Zebra Technologies,15.16,NAN
ASE Group,15.11,NAN
Huazhu Hotels,15.10,NAN
Coca-Cola FEMSA,15.09,NAN
Geely,15.09,NAN
Synchrony,15.07,NAN
Toshiba,15.07,NAN
Bunge,15.04,NAN
Franklin Resources,15.04,NAN
JDE Peet's,15.01,NAN
Shimano,15.00,NAN
Astra International,14.97,NAN
South32,14.97,NAN
B3,14.93,NAN
SVB Financial Group,14.93,NAN
CTBC Financial Holding,14.90,NAN
Daiwa House,14.90,NAN
Lucid Motors,14.90,NAN
Avantor,14.89,NAN
Arca Continental,14.88,NAN
GAC (Guangzhou Automobile Group),14.74,NAN
Tryg,14.74,NAN
Siemens Energy,14.74,NAN
Zhongsheng Group,14.73,NAN
MFHC,14.73,NAN
Burlington Stores,14.68,NAN
Sompo Holdings,14.67,NAN
Textron,14.66,NAN
China Railway Construction,14.65,NAN
Essex Property Trust,14.64,NAN
Multiply Group,14.60,NAN
Telenor,14.59,NAN
Westlake Chemical,14.58,NAN
Apache Corporation,14.57,NAN
Gen Digital,14.57,NAN
Continental,14.56,NAN
Bangkok Dusit Medical Services (BDMS),14.54,NAN
Healthpeak Properties,14.54,NAN
Almarai,14.53,NAN
Splunk,14.53,NAN
Rivian,14.53,NAN
Vedanta,14.50,NAN
Nitori Holdings,14.50,NAN
Aéroports de Paris,14.49,NAN
Palantir,14.47,NAN
Cloudflare,14.43,NAN
Evergy,14.43,NAN
Erste Group Bank,14.43,NAN
Newcrest Mining,14.42,NAN
Novozymes,14.41,NAN
Nomura Research Institute,14.41,NAN
Inpex,14.39,NAN
Fleetcor,14.35,NAN
Enel Américas,14.32,NAN
Shaw Communications,14.31,NAN
Sasa Polyester,14.30,NAN
Loews Corporation,14.29,NAN
Indian Oil,14.29,NAN
Volvo Car,14.26,NAN
Shinkin Central Bank,14.23,NAN
ABN AMRO,14.22,NAN
Sodexo,14.16,NAN
Shionogi,14.14,NAN
Lamb Weston,14.12,NAN
Formosa Chemicals & Fibre,14.08,NAN
ADNOC Drilling Company,14.07,NAN
MTN Group,14.06,NAN
CK Infrastructure,14.06,NAN
Jerónimo Martins,14.04,NAN
Delivery Hero,14.02,NAN
SS&C Technologies,14.02,NAN
Viatris,13.99,NAN
Fortum,13.97,NAN
Interpublic Group,13.97,NAN
Sunny Optical,13.96,NAN
Akamai,13.94,NAN
NetApp,13.93,NAN
Nordson,13.93,NAN
Alliant Energy,13.93,NAN
Weichai Power,13.87,NAN
Huaneng Power,13.87,NAN
Everest Re,13.82,NAN
Carrefour,13.81,NAN
Poste Italiane,13.79,NAN
Grab Holdings,13.78,NAN
BDO Unibank,13.77,NAN
MongoDB,13.68,NAN
Gaming and Leisure Properties,13.66,NAN
Dassault Aviation,13.66,NAN
Carnival,13.66,NAN
POOLCORP,13.63,NAN
Credit Suisse,13.62,NAN
Eurofins Scientific,13.62,NAN
International Paper,13.60,NAN
Power Financial,13.55,NAN
Acciona Energías Renovables,13.51,NAN
Thai Beverage,13.50,NAN
Capitec Bank,13.50,NAN
New China Life Insurance,13.48,NAN
Corebridge Financial,13.47,NAN
OBIC,13.46,NAN
QBE Insurance,13.45,NAN
Liberty Media,13.45,NAN
Bandai Namco,13.44,NAN
Trimble,13.44,NAN
Leidos,13.44,NAN
Edenred,13.42,NAN
Amundi,13.42,NAN
Bank of Beijing,13.41,NAN
Axon Enterprise,13.38,NAN
Chandra Asri Petrochemical,13.37,NAN
Grasim Industries,13.35,NAN
Siemens Gamesa,13.34,NAN
Bio-Rad Laboratories,13.33,NAN
Sysmex,13.32,NAN
Toyota Tsusho,13.31,NAN
Hindalco Industries,13.26,NAN
Jack Henry & Associates,13.25,NAN
Resona Holdings,13.25,NAN
First Horizon National,13.23,NAN
TransUnion,13.22,NAN
Snap-on,13.22,NAN
Cboe,13.20,NAN
Kimco Realty,13.20,NAN
Sumitomo Mitsui Trust Holdings,13.20,NAN
Tyler Technologies,13.18,NAN
KPN,13.18,NAN
China Eastern Airlines,13.17,NAN
Equity LifeStyle Properties,13.17,NAN
Paramount Global,13.15,NAN
Stanley Black & Decker,13.15,NAN
Celanese,13.15,NAN
Brookfield Asset Management,13.14,NAN
American Homes 4 Rent,13.14,NAN
Bank Leumi,13.12,NAN
Erie Indemnity,13.10,NAN
Singapore Airlines,13.09,NAN
Coinbase,13.08,NAN
Liberty Broadband,13.05,NAN
Bureau Veritas,13.05,NAN
Commerzbank,13.04,NAN
bioMérieux,13.04,NAN
Julius Bär,13.02,NAN
Metro,13.01,NAN
Vodacom,13.00,NAN
LG Electronics,13.00,NAN
Siam Cement,12.95,NAN
Adani Power,12.95,NAN
AspenTech,12.95,NAN
Suzano,12.94,NAN
Alfa Laval,12.94,NAN
Hansoh Pharma,12.92,NAN
Siemens India,12.90,NAN
Grupo Elektra,12.88,NAN
Match Group,12.88,NAN
Banque Saudi Fransi,12.87,NAN
Bank Hapoalim,12.87,NAN
Tenaga Nasional,12.84,NAN
MTU Aero Engines,12.83,NAN
Essential Utilities,12.79,NAN
AkzoNobel,12.78,NAN
EQT Corporation,12.77,NAN
Advantest,12.77,NAN
Britannia Industries,12.77,NAN
Uni-President Enterprises,12.76,NAN
Bank of Shanghai,12.74,NAN
Carl Zeiss Meditec,12.72,NAN
Reliance Steel & Aluminum,12.72,NAN
Unity Software,12.72,NAN
Hubbell,12.69,NAN
Bio-Techne,12.69,NAN
Amerco,12.64,NAN
NICE,12.64,NAN
Ambuja Cements,12.63,NAN
SEGRO,12.60,NAN
Secom,12.59,NAN
Worldline,12.57,NAN
Smith & Nephew,12.57,NAN
Camden Property Trust,12.56,NAN
Booz Allen Hamilton,12.56,NAN
Polestar,12.55,NAN
GBL,12.54,NAN
Mitsubishi Heavy Industries,12.52,NAN
Packaging Corporation of America,12.52,NAN
Solvay,12.51,NAN
Nissan,12.49,NAN
HeidelbergCement,12.48,NAN
Teva Pharmaceutical Industries,12.48,NAN
Ovintiv,12.48,NAN
Bajaj Auto,12.48,NAN
TDK,12.44,NAN
Shandong Gold Mining,12.42,NAN
Taiwan Cooperative Financial,12.42,NAN
Tech Mahindra,12.40,NAN
Hana Financial Group,12.39,NAN
MarketAxess,12.38,NAN
Carlisle Companies,12.38,NAN
Telefonica Brasil,12.37,NAN
Talanx,12.36,NAN
Hua Xia Bank,12.35,NAN
Host Hotels & Resorts,12.33,NAN
POSCO Chemical,12.32,NAN
WiseTech Global,12.30,NAN
Sekisui House,12.27,NAN
Zalando,12.25,NAN
Exact Sciences,12.25,NAN
Bunzl,12.24,NAN
Yonyou,12.23,NAN
Bouygues,12.23,NAN
Chesapeake Energy,12.21,NAN
NN Group,12.20,NAN
Campari,12.20,NAN
Carlyle Group,12.19,NAN
American Financial Group,12.18,NAN
Stora Enso,12.15,NAN
Brookfield Property Partners,12.14,NAN
WPP,12.14,NAN
Chailease Holding,12.10,NAN
VF Corporation,12.09,NAN
Kirin Holdings,12.08,NAN
The Toro Company,12.08,NAN
Dabur,12.06,NAN
IHH Healthcare,12.05,NAN
Unilever Indonesia,12.02,NAN
AECOM,11.97,NAN
Croda International,11.97,NAN
Bank Albilad,11.97,NAN
Power Assets,11.95,NAN
Domino's Pizza,11.94,NAN
First Citizens BancShares,11.94,NAN
Nomura Holdings,11.91,NAN
Graco,11.90,NAN
United Therapeutics,11.89,NAN
Arab National Bank,11.88,NAN
AVEVA,11.87,NAN
Entegris,11.86,NAN
Nexi,11.85,NAN
Rede D'Or Sao Luiz,11.84,NAN
InterContinental Hotels Group,11.84,NAN
Charles River Laboratories,11.83,NAN
Bank of Baroda,11.83,NAN
IndusInd Bank,11.82,NAN
Credicorp,11.82,NAN
Western Digital,11.82,NAN
Seagate Technology,11.82,NAN
GoDaddy,11.81,NAN
kyowa Kirin,11.80,NAN
Hainan Airlines,11.79,NAN
Globe Life,11.79,NAN
Nippon Yūsen,11.77,NAN
Swire Pacific,11.75,NAN
Yara International,11.75,NAN
Boliden,11.74,NAN
DocuSign,11.73,NAN
Masco,11.72,NAN
Aluminum Corporation of China,11.72,NAN
Orient Overseas Container Line,11.72,NAN
CNA Financial,11.71,NAN
Aramark,11.70,NAN
Renault,11.70,NAN
Mineral Resources,11.69,NAN
Randstad,11.68,NAN
Sino Biopharmaceutical,11.68,NAN
First Financial Holding,11.66,NAN
Godrej,11.63,NAN
Vifor Pharma,11.62,NAN
CIMB Group,11.60,NAN
PulteGroup,11.55,NAN
Subaru,11.53,NAN
E.SUN Bank,11.52,NAN
Qiagen,11.51,NAN
SCB (Siam Commercial Bank),11.50,NAN
ZoomInfo,11.45,NAN
Saputo,11.45,NAN
Albertsons,11.43,NAN
Lufthansa,11.42,NAN
Ryan Specialty Group,11.41,NAN
DLF,11.38,NAN
REA Group,11.36,NAN
Wynn Resorts,11.35,NAN
Informa plc,11.35,NAN
KakaoBank,11.34,NAN
Impala Platinum,11.34,NAN
Brambles,11.34,NAN
Regency Centers,11.33,NAN
Gold Fields,11.30,NAN
Hotai Motor,11.30,NAN
Teleflex,11.30,NAN
Equitable Holdings,11.29,NAN
News Corp,11.28,NAN
NiSource,11.28,NAN
Brenntag,11.25,NAN
Hyatt Hotels,11.24,NAN
Fidelity National Financial,11.23,NAN
RPM International,11.23,NAN
Lundbergföretagen,11.22,NAN
Kasikornbank,11.20,NAN
Okta,11.17,NAN
Industrivarden,11.16,NAN
Rexford Industrial,11.16,NAN
Boston Properties,11.16,NAN
Deckers Brands,11.14,NAN
Acciona,11.13,NAN
Sarepta Therapeutics,11.12,NAN
Sasol,11.11,NAN
Rolls-Royce Holdings,11.07,NAN
Full Truck Alliance,11.06,NAN
American Airlines,11.06,NAN
Molson Coors,11.04,NAN
Cameco,11.03,NAN
C. H. Robinson,11.02,NAN
Barry Callebaut,11.01,NAN
FinecoBank,11.00,NAN
Eastman Chemical,10.96,NAN
Bentley Systems,10.95,NAN
Service Corporation International,10.94,NAN
AEGON,10.93,NAN
SK Innovation,10.92,NAN
Scentre Group,10.92,NAN
Bill.com,10.91,NAN
Gerdau,10.91,NAN
Hongkong Land,10.91,NAN
Western Midstream,10.90,NAN
Henry Schein,10.89,NAN
Divis Laboratories,10.89,NAN
Larsen & Toubro Infotech,10.88,NAN
Ono Pharmaceutical,10.88,NAN
Flex,10.88,NAN
Vivendi,10.87,NAN
Ivanhoe Mines,10.86,NAN
Magellan Midstream Partners,10.82,NAN
Amdocs,10.81,NAN
Emera,10.80,NAN
Paylocity,10.80,NAN
Bank Negara Indonesia,10.79,NAN
Sumitomo Realty & Development,10.79,NAN
Cleveland-Cliffs,10.78,NAN
Darling Ingredients,10.76,NAN
Disco Corp.,10.75,NAN
ENEOS Holdings,10.75,NAN
Dick's Sporting Goods,10.73,NAN
Bilibili,10.71,NAN
Ramsay Health Care,10.70,NAN
Shree Cement,10.68,NAN
Bath & Body Works,10.65,NAN
Dynatrace,10.65,NAN
Sumitomo Metal Mining,10.64,NAN
Watsco,10.64,NAN
Annaly Capital Management,10.62,NAN
Pan Pacific,10.59,NAN
TPG Capital,10.59,NAN
Evergreen Marine,10.58,NAN
Builders FirstSource,10.58,NAN
Turkish Airlines,10.57,NAN
Yakult,10.56,NAN
Five Below,10.56,NAN
Eicher Motors,10.56,NAN
Universal Health Services,10.55,NAN
Alstom,10.55,NAN
AGCO,10.54,NAN
Synnex,10.53,NAN
Cipla,10.53,NAN
Telia Company,10.52,NAN
Crown Holdings,10.50,NAN
Korea Electric Power,10.50,NAN
Burberry,10.50,NAN
Sonic Healthcare,10.48,NAN
Neurocrine Biosciences,10.47,NAN
Sino Land,10.46,NAN
Next plc,10.46,NAN
Fresenius Medical Care,10.46,NAN
Tapestry,10.45,NAN
Hua Nan Financial Holdings,10.45,NAN
HF Sinclair,10.44,NAN
Entain,10.42,NAN
Spirax-Sarco Engineering,10.42,NAN
BorgWarner,10.41,NAN
GFL Environmental,10.40,NAN
Banco de Chile,10.40,NAN
Ceridian,10.38,NAN
INWIT,10.38,NAN
Lamar Advertising,10.38,NAN
Caesars Entertainment,10.37,NAN
Samsung Life Insurance,10.37,NAN
Toast,10.36,NAN
Suncorp,10.36,NAN
Juniper Networks,10.36,NAN
LG Corp,10.36,NAN
Jabil,10.35,NAN
Knorr-Bremse,10.34,NAN
Localiza,10.32,NAN
Freddie Mac,10.30,NAN
Galp Energia,10.29,NAN
CarMax,10.27,NAN
Zillow,10.25,NAN
CapitaLand Mall Trust,10.23,NAN
PUMA,10.23,NAN
Morningstar,10.22,NAN
Deutsche Wohnen,10.21,NAN
Hindustan Aeronautics,10.19,NAN
Suntory,10.19,NAN
PKO Bank Polski,10.18,NAN
Qorvo,10.17,NAN
Country Garden,10.15,NAN
Vail Resorts,10.15,NAN
Rheinmetall,10.14,NAN
JD Sports Fashion,10.14,NAN
Omron,10.12,NAN
Adevinta,10.10,NAN
Prysmian Group,10.10,NAN
West Japan Railway,10.08,NAN
Bruker,10.07,NAN
ANA Holdings,10.06,NAN
Evonik Industries,10.04,NAN
Halma,10.02,NAN
ENKA,9.99,NAN
Allegion,9.99,NAN
Liberty Global,9.98,NAN
Koç Holding,9.98,NAN
(HLBank) Hong Leong Bank,9.97,NAN
InterGlobe Aviation,9.96,NAN
Northern Star,9.95,NAN
Twilio,9.95,NAN
Lattice Semiconductor,9.95,NAN
Eiffage,9.93,NAN
Asahi Kasei,9.92,NAN
Computershare,9.92,NAN
Wolfspeed,9.92,NAN
Repligen,9.88,NAN
Novocure,9.86,NAN
Jazz Pharmaceuticals,9.85,NAN
Kikkoman,9.83,NAN
Israel Chemicals,9.81,NAN
Chr. Hansen,9.78,NAN
Ares Capital,9.77,NAN
Reinsurance Group of America,9.75,NAN
East West Bancorp,9.75,NAN
Tingyi (master kang),9.75,NAN
Gjensidige Forsikring,9.74,NAN
AutoNation,9.73,NAN
Red Eléctrica,9.69,NAN
AngloGold Ashanti,9.69,NAN
Umicore,9.67,NAN
Hong Kong Telecom,9.66,NAN
Alcoa,9.66,NAN
Varun Beverages,9.65,NAN
China Oilfield Services,9.65,NAN
Sage Group,9.64,NAN
WillScot,9.64,NAN
ESR,9.64,NAN
Zendesk,9.62,NAN
AMEC,9.62,NAN
Rémy Cointreau,9.62,NAN
Cochlear,9.62,NAN
Plug Power,9.61,NAN
Legend Biotech,9.60,NAN
Westrock,9.56,NAN
Vipshop,9.56,NAN
Svenska Cellulosa Aktiebolaget (SCA),9.53,NAN
Kesko,9.53,NAN
Ipsen,9.52,NAN
HELLA,9.51,NAN
Ampol,9.49,NAN
A. O. Smith,9.49,NAN
Al Dar Properties,9.48,NAN
Keppel,9.47,NAN
Quanta Computer,9.43,NAN
CubeSmart,9.43,NAN
Lenovo,9.42,NAN
Central Pattana,9.41,NAN
President Chain Store (PSCS),9.37,NAN
Yuanta Financial Holding,9.37,NAN
TFI International,9.37,NAN
Black Knight,9.36,NAN
JBS,9.35,NAN
Performance Food Group,9.35,NAN
XP Inc.,9.32,NAN
Bharat Petroleum,9.31,NAN
International Consolidated Airlines,9.31,NAN
James Hardie Industries,9.30,NAN
BJ's Wholesale Club,9.28,NAN
NEC Corp,9.25,NAN
Schroders,9.25,NAN
ASX,9.24,NAN
Cognex,9.19,NAN
Abu Dhabi Islamic Bank (ADIB),9.19,NAN
Bharat Electronics,9.18,NAN
Origin Energy,9.18,NAN
Metso Outotec (Mo Group),9.18,NAN
Toray Industries,9.16,NAN
Lincoln Electric,9.15,NAN
Jefferies Financial Group,9.15,NAN
NOV,9.14,NAN
Bangkok Bank,9.14,NAN
Fertiglobe,9.13,NAN
Genting Singapore,9.12,NAN
Sofina,9.12,NAN
VAT Group,9.11,NAN
Hasbro,9.11,NAN
Ford Otosan,9.11,NAN
SIG Combibloc,9.10,NAN
Adani Wilmar,9.09,NAN
Havells India,9.08,NAN
Regal Rexnord,9.08,NAN
STORE Capital,9.07,NAN
Yaskawa,9.04,NAN
IMCD,9.03,NAN
Largan Precision,9.03,NAN
Spring Airlines,9.03,NAN
Penumbra,9.03,NAN
Elisa,9.02,NAN
Mowi,9.01,NAN
SBI Card,9.01,NAN
Floor & Decor,8.99,NAN
Mondi,8.98,NAN
Comerica,8.97,NAN
Lennox,8.96,NAN
Yandex,8.95,NAN
Recordati,8.95,NAN
Advance Auto Parts,8.94,NAN
Fisher & Paykel Healthcare,8.94,NAN
Mizrahi-Tefahot,8.94,NAN
ADT,8.94,NAN
Federal Realty Investment Trust,8.93,NAN
Taiwan Mobile,8.93,NAN
Antero Resources,8.92,NAN
Vistra,8.90,NAN
SG Holdings,8.90,NAN
LG Household & Health Care,8.90,NAN
Huntington Ingalls Industries,8.90,NAN
Advantech,8.90,NAN
Dr. Reddy's,8.90,NAN
Mitsui O.S.K. Lines,8.86,NAN
Knight-Swift,8.86,NAN
Logitech,8.84,NAN
F5 Networks,8.84,NAN
Coca-Cola HBC,8.84,NAN
Sagax,8.84,NAN
China Zheshang Bank,8.84,NAN
Catalent,8.83,NAN
New Hope Liuhe,8.81,NAN
Invesco,8.81,NAN
Cullen/Frost Bankers,8.81,NAN
OpenText,8.81,NAN
Samsung Electro-Mechanics,8.81,NAN
Sumitomo Denki Kōgyō,8.80,NAN
Mediobanca,8.80,NAN
Getlink,8.80,NAN
Commerce Bancshares,8.77,NAN
Ascendas Reit,8.77,NAN
Isuzu,8.77,NAN
DCP Midstream,8.74,NAN
Genpact,8.74,NAN
Life Storage,8.73,NAN
Japan Airlines,8.72,NAN
Gecina,8.72,NAN
Abu Dhabi Ports,8.71,NAN
Grupo Aeroportuario del Pacífico,8.71,NAN
SK Group,8.71,NAN
Sibanye-Stillwater,8.71,NAN
Fresnillo,8.67,NAN
RenaissanceRe,8.66,NAN
Owens Corning,8.65,NAN
Nitto Denko,8.65,NAN
Euronext,8.64,NAN
KT&G (Korea Tobacco),8.64,NAN
Covestro,8.62,NAN
Taiwan Cement,8.62,NAN
United Utilities,8.60,NAN
T&D Holdings,8.60,NAN
Meridian Energy,8.59,NAN
Kazatomprom,8.58,NAN
Becle,8.58,NAN
Unibail-Rodamco-Westfield,8.58,NAN
XPeng,8.55,NAN
Intertek,8.55,NAN
Williams-Sonoma,8.55,NAN
Tata Consumer Products,8.55,NAN
UGI Corporation,8.53,NAN
Lifco,8.53,NAN
Pinnacle West Capital,8.52,NAN
Traton,8.52,NAN
Banco Santander México,8.51,NAN
Doosan Enerbility,8.51,NAN
National Retail Properties,8.50,NAN
Hang Lung Properties,8.49,NAN
Penske Automotive,8.46,NAN
HMM,8.45,NAN
ICICI Prulife,8.45,NAN
Signify Health,8.44,NAN
Royal Gold,8.44,NAN
Korea Zinc,8.43,NAN
Plains All American Pipeline,8.42,NAN
Robert Half,8.40,NAN
Jones Lang LaSalle,8.40,NAN
Americold,8.40,NAN
Whirlpool,8.40,NAN
Telefónica Deutschland (O2),8.40,NAN
KEPCO,8.40,NAN
Celsius Holdings,8.39,NAN
Choice Properties REIT,8.39,NAN
Churchill Downs,8.39,NAN
Azrieli Group,8.39,NAN
US Foods,8.38,NAN
QNB Finansbank,8.38,NAN
Casey's General Stores,8.37,NAN
Want Want China,8.36,NAN
SEI Investments,8.36,NAN
Dropbox,8.36,NAN
OTP Bank,8.36,NAN
Wharf Holdings,8.35,NAN
Webster Financial,8.35,NAN
Oracle Corp Japan,8.34,NAN
Dentsu,8.33,NAN
Tōkyō Gas,8.32,NAN
Shimadzu,8.32,NAN
St. James's Place,8.32,NAN
Pentair,8.31,NAN
Qantas Airways,8.30,NAN
Jardine Cycle & Carriage,8.29,NAN
Indutrade,8.29,NAN
Insurance Australia Group,8.27,NAN
China Gas,8.27,NAN
Switch,8.27,NAN
Capri Holdings,8.27,NAN
Admiral Group,8.26,NAN
Masimo,8.23,NAN
Unum,8.23,NAN
Dino Polska,8.22,NAN
Française des Jeux,8.21,NAN
Grupo ACS,8.17,NAN
Agilon Health,8.16,NAN
Pearson,8.15,NAN
Organon,8.15,NAN
Lear Corporation,8.14,NAN
Tata Power,8.13,NAN
Middleby,8.13,NAN
Grupo Aeroportuario del Sureste,8.12,NAN
ST Engineering,8.11,NAN
New Fortress Energy,8.10,NAN
SK Telecom,8.10,NAN
Coty,8.08,NAN
Ally,8.08,NAN
Banque Cantonale Vaudoise,8.07,NAN
WH Group,8.03,NAN
Ooredoo,8.02,NAN
Sinopharm,8.01,NAN
Indofood CBP,8.01,NAN
Pure Storage,8.00,NAN
OGE Energy,7.99,NAN
Punjab National Bank,7.98,NAN
CCL Industries,7.97,NAN
Bajaj Holdings & Investment,7.96,NAN
Megacable Holdings,7.96,NAN
Accor,7.95,NAN
SRF Limited,7.94,NAN
S-OIL,7.93,NAN
Marico,7.92,NAN
Fortune Brands Home & Security,7.92,NAN
Avis Budget Group,7.91,NAN
Hamamatsu,7.89,NAN
SKF (Svenska Kullagerfabriken),7.89,NAN
Sealed Air,7.88,NAN
Ocado,7.87,NAN
Nissin Foods,7.87,NAN
Tetra Tech,7.87,NAN
Healthcare Realty,7.85,NAN
Shoprite,7.85,NAN
Dentsply Sirona,7.85,NAN
Pershing Square Holdings,7.85,NAN
Türkiye Petrol Rafinerileri,7.85,NAN
Xero,7.85,NAN
Auckland Airport,7.84,NAN
GAIL,7.84,NAN
Ralph Lauren,7.83,NAN
Acadia Healthcare,7.82,NAN
NCsoft,7.82,NAN
PetGas (Petronas Gas),7.78,NAN
Robinhood,7.78,NAN
Grifols,7.78,NAN
GEA Group,7.78,NAN
Crocs,7.76,NAN
RaiaDrogasil,7.75,NAN
Yamaha Motor,7.74,NAN
DiaSorin,7.74,NAN
Olin,7.74,NAN
Iridium Communications,7.74,NAN
Edison,7.74,NAN
ARC Resources,7.73,NAN
YPF (Yacimientos Petrolíferos Fiscales),7.73,NAN
Americana Restaurants International,7.72,NAN
WEX,7.69,NAN
Sinopac Financial Holdings,7.69,NAN
Rakuten,7.69,NAN
Dish Network,7.68,NAN
Zions Bancorporation,7.68,NAN
